jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
56500.527084	26.82831	0.00048	5.95971	38.614	-0.00097	0.00028	0.198616	0.000371	-4.8764	0.0013	72.10	121.00	328.50	328.60
56500.528554	26.82952	0.00046	5.96151	38.608	-0.00094	0.00024	0.199625	0.000317	-4.8729	0.0011	83.30	137.50	373.50	374.10
56500.529978	26.82964	0.00046	5.95952	38.614	-0.00077	0.00024	0.199218	0.000303	-4.8743	0.0010	86.70	141.80	386.40	389.80
56500.531425	26.82873	0.00046	5.96014	38.607	-0.00130	0.00024	0.198891	0.000312	-4.8754	0.0011	84.40	139.20	376.90	377.70
56500.532871	26.83009	0.00046	5.95977	38.607	-0.00061	0.00024	0.199248	0.000315	-4.8742	0.0011	83.80	137.30	375.10	378.70
56500.534330	26.82990	0.00046	5.96057	38.608	-0.00125	0.00024	0.199266	0.000312	-4.8741	0.0011	84.60	139.00	376.50	378.90
56500.611935	26.83254	0.00048	5.95777	38.620	-0.00119	0.00027	0.200252	0.000362	-4.8708	0.0012	74.50	116.20	336.60	366.10
56500.613393	26.83239	0.00047	5.95681	38.621	-0.00027	0.00026	0.200696	0.000337	-4.8693	0.0011	79.50	122.60	356.40	387.30
56500.614852	26.83286	0.00047	5.95797	38.611	-0.00146	0.00026	0.200608	0.000337	-4.8696	0.0011	79.50	122.30	355.80	386.30
56500.616287	26.83207	0.00048	5.95668	38.618	-0.00168	0.00027	0.200967	0.000350	-4.8683	0.0012	77.00	117.50	347.00	381.80
56500.617734	26.83285	0.00048	5.95800	38.619	-0.00282	0.00027	0.200827	0.000358	-4.8688	0.0012	75.40	117.30	340.60	370.20
56500.619204	26.83197	0.00047	5.95730	38.618	-0.00144	0.00025	0.200530	0.000329	-4.8698	0.0011	81.30	125.20	363.60	392.80
56501.402352	26.82665	0.00054	5.95946	38.641	0.00006	0.00037	0.197313	0.000543	-4.8809	0.0019	51.90	88.80	247.10	251.00
56501.403764	26.82678	0.00059	5.96105	38.637	-0.00201	0.00044	0.196885	0.000693	-4.8824	0.0024	42.40	74.10	206.20	209.50
56501.405304	26.82682	0.00059	5.96011	38.633	0.00200	0.00044	0.196032	0.000694	-4.8853	0.0024	42.20	74.30	205.30	207.20
56501.406751	26.82617	0.00054	5.95902	38.638	-0.00248	0.00038	0.198005	0.000559	-4.8785	0.0019	50.60	87.80	241.50	241.90
56501.408197	26.82689	0.00053	5.96189	38.627	-0.00002	0.00036	0.197179	0.000526	-4.8813	0.0018	53.20	91.00	252.40	255.50
56501.409621	26.82700	0.00054	5.96100	38.626	-0.00065	0.00037	0.196874	0.000546	-4.8824	0.0019	51.50	89.00	246.10	248.40
56501.534357	26.82757	0.00047	5.96218	38.610	-0.00122	0.00026	0.198620	0.000346	-4.8763	0.0012	76.80	128.80	344.20	336.60
56501.535850	26.82820	0.00047	5.96044	38.614	-0.00152	0.00026	0.198472	0.000347	-4.8769	0.0012	76.60	128.70	342.90	335.30
56501.537297	26.82715	0.00048	5.96013	38.625	-0.00218	0.00028	0.198024	0.000381	-4.8784	0.0013	70.50	119.00	320.60	316.30
56501.538755	26.82811	0.00048	5.96120	38.611	-0.00094	0.00028	0.198686	0.000374	-4.8761	0.0013	71.70	120.50	325.80	322.20
56501.540179	26.82735	0.00048	5.96084	38.611	-0.00098	0.00027	0.199062	0.000353	-4.8748	0.0012	75.60	127.00	339.60	333.40
56501.541649	26.82815	0.00047	5.96083	38.613	0.00007	0.00026	0.198747	0.000339	-4.8759	0.0012	78.30	131.80	349.10	339.70
56510.418231	26.82790	0.00046	5.96546	38.571	0.00110	0.00023	0.200924	0.000314	-4.8685	0.0011	84.10	150.60	384.90	348.60
56510.420325	26.82803	0.00046	5.96513	38.566	0.00064	0.00023	0.200422	0.000307	-4.8702	0.0010	85.60	154.50	389.60	346.80
56510.422328	26.82754	0.00048	5.96634	38.578	0.00052	0.00027	0.200494	0.000379	-4.8699	0.0013	71.00	128.00	332.70	306.30
56510.424458	26.82774	0.00047	5.96571	38.577	0.00087	0.00025	0.201381	0.000346	-4.8670	0.0012	77.00	139.60	356.30	322.20
56510.426483	26.82812	0.00047	5.96507	38.577	0.00041	0.00025	0.200897	0.000343	-4.8686	0.0012	77.70	140.20	359.10	326.20
56510.428647	26.82852	0.00048	5.96488	38.582	-0.00021	0.00026	0.200494	0.000370	-4.8699	0.0013	72.50	131.90	338.00	306.60
56510.526866	26.82767	0.00044	5.96357	38.521	0.00005	0.00017	0.202027	0.000227	-4.8648	0.0008	114.20	201.20	515.40	472.50
56510.530582	26.82760	0.00045	5.96527	38.545	0.00068	0.00020	0.202261	0.000264	-4.8640	0.0009	99.30	175.30	453.90	421.50
56510.534459	26.82770	0.00044	5.96295	38.533	0.00052	0.00018	0.202161	0.000236	-4.8643	0.0008	110.20	193.50	501.10	463.60
56511.573780	26.82750	0.00044	5.96413	38.547	0.00076	0.00020	0.201475	0.000277	-4.8666	0.0009	94.70	167.50	440.80	416.80
56511.577797	26.82807	0.00043	5.96321	38.517	0.00077	0.00017	0.202036	0.000232	-4.8647	0.0008	112.10	196.50	514.50	482.30
56512.531630	26.82829	0.00045	5.96390	38.555	-0.00006	0.00021	0.205071	0.000273	-4.8547	0.0009	97.30	165.50	442.70	426.90
56512.533679	26.82817	0.00044	5.96506	38.546	0.00021	0.00020	0.204582	0.000265	-4.8563	0.0009	99.80	169.90	452.20	434.70
56512.535635	26.82815	0.00045	5.96330	38.555	0.00093	0.00021	0.203803	0.000284	-4.8589	0.0009	93.50	160.70	425.40	404.60
56512.537741	26.82825	0.00044	5.96475	38.546	0.00170	0.00020	0.204074	0.000269	-4.8580	0.0009	98.30	168.80	446.20	423.40
56512.539721	26.82849	0.00045	5.96346	38.549	0.00129	0.00020	0.204244	0.000270	-4.8574	0.0009	98.10	167.50	445.90	426.90
56512.541792	26.82815	0.00045	5.96328	38.551	0.00076	0.00021	0.204253	0.000288	-4.8574	0.0010	92.20	158.40	423.60	405.70
56512.591110	26.82759	0.00045	5.96358	38.557	0.00027	0.00022	0.204960	0.000293	-4.8551	0.0010	91.30	154.80	421.20	413.60
56512.593101	26.82842	0.00046	5.96413	38.560	0.00019	0.00022	0.204684	0.000306	-4.8560	0.0010	87.60	149.00	405.90	398.10
56512.595150	26.82764	0.00046	5.96443	38.567	0.00045	0.00023	0.205364	0.000322	-4.8537	0.0011	83.80	142.70	391.80	386.30
56512.597175	26.82782	0.00046	5.96471	38.562	0.00038	0.00023	0.204520	0.000318	-4.8565	0.0010	84.40	143.10	394.50	390.10
56512.599235	26.82811	0.00045	5.96311	38.564	-0.00019	0.00022	0.204306	0.000299	-4.8572	0.0010	89.50	150.90	414.90	409.40
56512.601261	26.82827	0.00045	5.96417	38.557	0.00073	0.00022	0.204459	0.000292	-4.8567	0.0010	91.40	154.60	423.30	413.90
56513.496297	26.82789	0.00043	5.96047	38.507	0.00039	0.00016	0.202165	0.000211	-4.8643	0.0007	122.90	213.10	546.30	510.00
56513.499226	26.82706	0.00064	5.96352	38.609	0.00073	0.00039	0.201391	0.000566	-4.8669	0.0019	50.60	88.40	230.60	217.40
56513.504712	26.82824	0.00044	5.96369	38.552	0.00036	0.00020	0.202185	0.000264	-4.8642	0.0009	99.60	172.40	445.40	417.70
56513.506807	26.82800	0.00044	5.96357	38.545	0.00070	0.00019	0.202470	0.000253	-4.8633	0.0008	103.40	178.70	461.00	432.00
56513.508809	26.82854	0.00044	5.96373	38.537	0.00033	0.00019	0.202562	0.000241	-4.8630	0.0008	108.40	186.40	480.20	451.90
56513.510835	26.82798	0.00043	5.96322	38.536	-0.00014	0.00018	0.202706	0.000236	-4.8625	0.0008	110.80	190.60	489.50	459.30
56513.512872	26.82810	0.00043	5.96318	38.540	0.00042	0.00018	0.202183	0.000238	-4.8643	0.0008	109.40	189.00	484.70	453.10
56513.514909	26.82837	0.00043	5.96349	38.536	0.00109	0.00018	0.202656	0.000236	-4.8627	0.0008	110.80	190.20	489.60	460.30
56513.583093	26.82823	0.00045	5.96262	38.566	0.00162	0.00021	0.201662	0.000287	-4.8660	0.0010	91.80	160.30	418.10	392.10
56513.585130	26.82801	0.00045	5.96418	38.562	0.00030	0.00022	0.201171	0.000289	-4.8677	0.0010	91.30	159.10	416.90	392.50
56513.587155	26.82829	0.00045	5.96520	38.551	0.00056	0.00021	0.201733	0.000280	-4.8658	0.0009	94.10	163.30	428.30	403.90
56513.589158	26.82871	0.00044	5.96543	38.557	0.00061	0.00021	0.201930	0.000276	-4.8651	0.0009	95.20	164.80	432.70	407.60
56513.591218	26.82807	0.00045	5.96354	38.561	0.00159	0.00022	0.201972	0.000290	-4.8650	0.0010	91.00	158.20	415.00	390.30
56513.593243	26.82795	0.00045	5.96459	38.564	0.00032	0.00022	0.201281	0.000293	-4.8673	0.0010	90.00	157.10	412.10	388.50
56514.513558	26.82754	0.00045	5.96299	38.562	0.00061	0.00021	0.200561	0.000286	-4.8697	0.0010	91.70	163.20	418.20	382.50
56514.515595	26.82836	0.00044	5.96211	38.559	-0.00000	0.00021	0.200165	0.000282	-4.8711	0.0010	92.90	164.00	424.90	393.60
56514.517643	26.82737	0.00044	5.96279	38.557	0.00020	0.00021	0.201078	0.000277	-4.8680	0.0009	94.70	166.30	433.70	404.30
56514.519669	26.82716	0.00044	5.96330	38.559	0.00105	0.00021	0.200909	0.000275	-4.8685	0.0009	95.30	166.80	435.60	407.30
56514.521694	26.82715	0.00044	5.96242	38.559	0.00025	0.00020	0.201777	0.000271	-4.8656	0.0009	96.90	168.90	442.00	414.60
56514.523720	26.82737	0.00044	5.96235	38.559	-0.00010	0.00020	0.201276	0.000270	-4.8673	0.0009	97.10	170.20	442.60	411.70
56514.634601	26.82622	0.00047	5.96390	38.578	0.00043	0.00025	0.200238	0.000361	-4.8708	0.0012	74.20	133.80	352.00	325.60
56514.636708	26.82725	0.00045	5.96364	38.573	-0.00005	0.00023	0.200308	0.000318	-4.8706	0.0011	83.40	148.60	389.70	359.30
56514.638641	26.82636	0.00047	5.96254	38.583	0.00065	0.00025	0.200439	0.000360	-4.8701	0.0012	74.40	133.50	356.10	334.30
56514.640828	26.82666	0.00046	5.96349	38.571	-0.00015	0.00024	0.199985	0.000337	-4.8717	0.0011	79.00	140.90	374.90	350.40
56514.642900	26.82681	0.00046	5.96338	38.572	-0.00008	0.00024	0.200072	0.000339	-4.8714	0.0012	78.70	140.00	372.50	349.50
56514.644925	26.82666	0.00046	5.96291	38.577	0.00012	0.00024	0.200422	0.000339	-4.8702	0.0011	78.60	139.80	373.50	350.80
56515.502322	26.82705	0.00049	5.96278	38.585	0.00126	0.00029	0.199181	0.000419	-4.8744	0.0014	65.00	115.70	308.90	294.60
56515.504325	26.82652	0.00050	5.96225	38.590	0.00104	0.00031	0.199005	0.000457	-4.8750	0.0016	60.20	108.10	286.50	271.10
56515.506373	26.82684	0.00049	5.96356	38.584	0.00057	0.00029	0.199598	0.000408	-4.8730	0.0014	66.60	118.40	315.90	300.20
56515.508422	26.82607	0.00048	5.96398	38.581	0.00030	0.00028	0.200086	0.000391	-4.8713	0.0013	69.20	123.40	324.90	305.00
56515.510494	26.82634	0.00049	5.96436	38.578	-0.00110	0.00029	0.199222	0.000415	-4.8743	0.0014	65.60	116.60	308.20	292.00
56515.512542	26.82707	0.00048	5.96234	38.588	0.00037	0.00028	0.199528	0.000397	-4.8732	0.0014	68.20	122.60	318.70	294.60
56515.589546	26.82688	0.00051	5.96332	38.594	-0.00066	0.00032	0.199984	0.000480	-4.8717	0.0016	57.90	105.20	278.70	261.60
56515.591467	26.82779	0.00050	5.96251	38.592	0.00063	0.00030	0.200278	0.000439	-4.8707	0.0015	62.50	113.00	298.90	278.70
56515.593550	26.82732	0.00050	5.96343	38.592	0.00031	0.00030	0.199858	0.000445	-4.8721	0.0015	61.70	112.50	293.30	269.70
56515.595483	26.82742	0.00052	5.96270	38.596	-0.00007	0.00033	0.199899	0.000496	-4.8720	0.0017	56.30	102.70	269.40	249.70
56515.597532	26.82670	0.00055	5.96304	38.604	-0.00099	0.00039	0.198917	0.000614	-4.8753	0.0021	47.00	85.80	231.20	221.40
56515.599650	26.82748	0.00054	5.96291	38.599	0.00073	0.00036	0.199749	0.000557	-4.8725	0.0019	51.10	92.00	249.20	240.50
56527.503105	26.82661	0.00053	5.96242	38.611	-0.00173	0.00035	0.195359	0.000531	-4.8877	0.0019	53.00	94.30	255.70	248.60
56527.505975	26.82616	0.00062	5.96310	38.626	-0.00001	0.00048	0.195285	0.000780	-4.8880	0.0028	38.90	69.70	191.20	186.90
56527.509251	26.82589	0.00089	5.95952	38.638	-0.00295	0.00079	0.195415	0.001626	-4.8875	0.0057	22.30	41.90	116.60	114.20
56527.511843	26.82574	0.00088	5.96131	38.634	0.00260	0.00079	0.194984	0.001609	-4.8890	0.0057	22.50	42.10	117.70	115.50
56527.614391	26.82359	0.00070	5.96116	38.631	-0.00080	0.00057	0.195140	0.001045	-4.8885	0.0037	31.00	57.20	160.50	158.30
56527.617215	26.82478	0.00065	5.96372	38.621	-0.00079	0.00052	0.195283	0.000904	-4.8880	0.0032	34.60	63.20	176.50	173.30
56527.620340	26.82520	0.00063	5.96318	38.625	-0.00005	0.00049	0.197250	0.000839	-4.8811	0.0029	36.80	66.70	186.30	183.20
56527.622933	26.82482	0.00068	5.96124	38.628	0.00067	0.00056	0.195712	0.001001	-4.8865	0.0035	32.00	58.60	165.80	164.30
56528.473164	26.82839	0.00045	5.96179	38.569	-0.00086	0.00021	0.198538	0.000275	-4.8766	0.0009	95.40	166.10	435.30	409.90
56528.476023	26.82799	0.00045	5.96289	38.575	-0.00227	0.00022	0.198687	0.000292	-4.8761	0.0010	90.40	157.10	416.00	394.80
56528.478963	26.82744	0.00045	5.96181	38.574	-0.00168	0.00022	0.198016	0.000293	-4.8784	0.0010	89.90	157.10	412.30	387.30
56528.481914	26.82775	0.00045	5.96316	38.574	-0.00158	0.00021	0.198527	0.000285	-4.8767	0.0010	92.20	160.70	421.60	396.30
56528.578235	26.82867	0.00045	5.96299	38.577	-0.00069	0.00022	0.198859	0.000290	-4.8755	0.0010	91.20	155.30	424.50	413.40
56528.581221	26.82877	0.00045	5.96533	38.570	-0.00045	0.00022	0.198500	0.000297	-4.8768	0.0010	88.90	150.60	417.20	410.10
56528.584172	26.82854	0.00045	5.96298	38.573	-0.00041	0.00022	0.199200	0.000296	-4.8744	0.0010	89.40	151.80	419.20	412.50
56528.587077	26.82829	0.00045	5.96413	38.569	-0.00141	0.00022	0.198969	0.000291	-4.8751	0.0010	90.80	152.80	424.90	421.50
56529.411463	26.83021	0.00043	5.96121	38.548	-0.00199	0.00019	0.200709	0.000240	-4.8692	0.0008	109.30	179.80	493.80	497.30
56529.414415	26.83006	0.00043	5.96066	38.529	-0.00222	0.00017	0.200871	0.000222	-4.8687	0.0008	117.60	192.70	527.70	529.90
56529.417378	26.83025	0.00043	5.96077	38.525	-0.00178	0.00017	0.200297	0.000216	-4.8706	0.0007	120.80	198.50	539.00	538.30
56529.420260	26.82991	0.00043	5.95935	38.528	-0.00161	0.00017	0.200675	0.000215	-4.8693	0.0007	121.10	198.90	539.60	539.40
56529.590679	26.83131	0.00045	5.96228	38.580	-0.00187	0.00023	0.201043	0.000309	-4.8681	0.0010	87.00	137.10	409.30	443.30
56529.593086	26.83112	0.00045	5.96113	38.575	-0.00273	0.00022	0.200533	0.000303	-4.8698	0.0010	88.50	139.10	415.90	449.50
56529.595517	26.83157	0.00045	5.96014	38.577	-0.00234	0.00022	0.200489	0.000296	-4.8700	0.0010	90.50	141.00	426.50	462.70
56529.597901	26.82953	0.00056	5.96125	38.585	-0.00092	0.00023	0.200513	0.000317	-4.8699	0.0011	84.80	134.30	400.90	433.10
56529.600378	26.83105	0.00045	5.96150	38.577	-0.00162	0.00022	0.200117	0.000297	-4.8712	0.0010	89.80	141.90	421.40	453.10
56530.419706	26.82907	0.00043	5.96316	38.541	-0.00089	0.00019	0.200910	0.000242	-4.8685	0.0008	108.70	179.50	494.10	496.10
56530.422159	26.82949	0.00043	5.96254	38.536	-0.00156	0.00018	0.200954	0.000234	-4.8684	0.0008	112.20	184.50	507.90	510.40
56530.424555	26.82916	0.00043	5.96233	38.532	-0.00093	0.00018	0.201329	0.000231	-4.8671	0.0008	113.80	186.20	512.40	516.20
56530.426986	26.82909	0.00043	5.96328	38.527	-0.00071	0.00018	0.201224	0.000231	-4.8675	0.0008	113.40	186.90	513.10	514.40
56530.429382	26.82922	0.00043	5.96147	38.515	-0.00109	0.00017	0.201197	0.000220	-4.8676	0.0007	119.10	196.00	534.40	533.10
56530.610379	26.82884	0.00045	5.96318	38.558	-0.00103	0.00021	0.201487	0.000290	-4.8666	0.0010	92.20	148.80	436.90	463.00
56530.612833	26.82866	0.00045	5.96264	38.559	-0.00121	0.00022	0.201531	0.000298	-4.8664	0.0010	89.80	144.90	428.90	457.00
56530.615287	26.82849	0.00045	5.96319	38.560	-0.00139	0.00021	0.201139	0.000291	-4.8678	0.0010	91.70	146.80	439.00	469.80
56530.617671	26.82889	0.00045	5.96274	38.562	-0.00274	0.00022	0.201728	0.000295	-4.8658	0.0010	90.80	145.50	433.00	464.80
56530.620113	26.82886	0.00044	5.96192	38.552	-0.00136	0.00021	0.202494	0.000279	-4.8632	0.0009	95.90	152.30	456.10	488.50
56531.429939	26.82807	0.00043	5.96389	38.518	-0.00055	0.00017	0.201167	0.000232	-4.8677	0.0008	113.10	192.10	524.50	513.80
56531.432878	26.82707	0.00044	5.96417	38.536	-0.00090	0.00019	0.201208	0.000252	-4.8675	0.0008	104.50	178.80	488.50	479.10
56531.435969	26.82755	0.00043	5.96424	38.538	-0.00128	0.00018	0.200911	0.000246	-4.8685	0.0008	106.60	182.20	493.70	481.90
56531.438781	26.82769	0.00043	5.96430	38.530	-0.00093	0.00018	0.200691	0.000243	-4.8693	0.0008	108.10	183.80	502.40	493.00
56532.384823	26.82717	0.00044	5.96765	38.547	-0.00117	0.00020	0.200898	0.000269	-4.8686	0.0009	98.00	172.20	452.20	424.60
56532.387335	26.82741	0.00044	5.96738	38.543	-0.00151	0.00020	0.200426	0.000266	-4.8702	0.0009	98.90	176.40	451.80	414.10
56532.389685	26.82810	0.00043	5.96589	38.516	-0.00099	0.00017	0.200149	0.000226	-4.8711	0.0008	114.70	204.30	514.40	461.50
56532.392104	26.82843	0.00043	5.96627	38.510	0.00007	0.00017	0.200512	0.000222	-4.8699	0.0008	117.30	207.40	525.60	478.80
56532.394511	26.82811	0.00043	5.96575	38.517	-0.00120	0.00017	0.200199	0.000222	-4.8709	0.0008	116.50	210.10	516.90	454.90
56532.563229	26.82845	0.00044	5.96566	38.531	-0.00057	0.00019	0.201711	0.000250	-4.8658	0.0008	105.20	179.50	487.50	473.10
56532.565682	26.82814	0.00044	5.96710	38.532	-0.00060	0.00019	0.201971	0.000260	-4.8650	0.0009	101.90	173.00	474.60	464.90
56532.568090	26.82836	0.00044	5.96674	38.530	-0.00004	0.00019	0.202101	0.000251	-4.8645	0.0008	105.10	176.90	489.10	483.00
56532.570532	26.82823	0.00044	5.96683	38.531	-0.00163	0.00019	0.202738	0.000259	-4.8624	0.0009	102.50	171.10	479.90	481.90
56532.572974	26.82857	0.00044	5.96614	38.529	-0.00106	0.00019	0.203046	0.000256	-4.8614	0.0009	103.90	169.90	486.40	500.10
56544.393656	26.82819	0.00058	5.97022	38.554	0.00229	0.00028	0.202701	0.000385	-4.8625	0.0013	71.70	122.40	318.40	301.50
56544.394652	26.82989	0.00064	5.96994	38.578	0.00206	0.00040	0.203233	0.000578	-4.8608	0.0019	50.80	87.30	229.10	217.00
56544.489144	26.82782	0.00064	5.97301	38.578	-0.00037	0.00050	0.200448	0.000803	-4.8701	0.0027	38.80	68.50	184.60	175.30
56544.489780	26.82815	0.00063	5.97024	38.585	0.00190	0.00048	0.199031	0.000769	-4.8749	0.0026	39.90	71.90	187.00	170.50
56544.490417	26.82886	0.00059	5.97331	38.569	0.00225	0.00044	0.200595	0.000665	-4.8696	0.0023	45.00	79.00	209.20	194.60
56544.494468	26.82889	0.00051	5.97364	38.554	0.00236	0.00032	0.202556	0.000459	-4.8630	0.0015	61.50	107.80	282.30	261.50
56544.495475	26.82984	0.00050	5.97280	38.551	0.00249	0.00031	0.203313	0.000432	-4.8605	0.0014	65.00	112.80	296.50	276.60
56544.496447	26.82852	0.00051	5.97121	38.563	0.00074	0.00032	0.203396	0.000457	-4.8602	0.0015	61.90	107.90	283.80	264.40
56545.373343	26.82939	0.00051	5.97122	38.564	0.00128	0.00032	0.202443	0.000458	-4.8634	0.0015	61.80	104.80	282.70	271.60
56545.374338	26.82823	0.00052	5.97090	38.563	0.00136	0.00034	0.202315	0.000483	-4.8638	0.0016	59.10	99.60	274.80	268.40
56545.375310	26.82863	0.00052	5.96813	38.571	0.00210	0.00034	0.201274	0.000492	-4.8673	0.0017	58.00	98.90	268.70	259.40
56545.376283	26.82690	0.00055	5.97270	38.571	0.00071	0.00039	0.200542	0.000579	-4.8698	0.0020	50.40	88.30	236.20	222.20
56545.377278	26.82782	0.00054	5.97066	38.567	0.00055	0.00037	0.202042	0.000540	-4.8647	0.0018	53.70	92.40	252.00	242.80
56545.378250	26.82802	0.00053	5.97082	38.569	0.00010	0.00036	0.202246	0.000526	-4.8640	0.0018	54.90	94.50	256.10	243.60
56545.379246	26.82747	0.00054	5.97217	38.562	0.00134	0.00036	0.200987	0.000532	-4.8683	0.0018	54.20	93.80	253.80	241.90
56545.380253	26.82750	0.00051	5.96956	38.566	0.00110	0.00032	0.201332	0.000446	-4.8671	0.0015	63.00	108.00	290.20	274.40
56545.381248	26.82843	0.00052	5.97014	38.572	0.00266	0.00034	0.201675	0.000488	-4.8660	0.0016	58.40	100.50	270.40	255.80
56545.382232	26.82874	0.00052	5.96960	38.569	0.00129	0.00033	0.200895	0.000479	-4.8686	0.0016	59.20	102.70	272.00	254.00
56545.473263	26.82780	0.00053	5.96975	38.574	-0.00026	0.00035	0.200975	0.000510	-4.8683	0.0017	56.00	99.20	256.10	231.60
56545.474235	26.82687	0.00055	5.96973	38.572	0.00232	0.00038	0.200355	0.000564	-4.8704	0.0019	51.60	90.10	242.10	227.60
56545.475254	26.82699	0.00053	5.96937	38.570	0.00006	0.00036	0.201157	0.000524	-4.8677	0.0018	54.90	96.70	252.50	231.00
56545.476226	26.82777	0.00053	5.96949	38.569	0.00264	0.00035	0.201394	0.000514	-4.8669	0.0017	55.90	95.70	263.80	253.70
56545.477221	26.82711	0.00052	5.97088	38.567	0.00135	0.00034	0.201646	0.000482	-4.8661	0.0016	58.90	103.20	270.40	244.80
56545.478217	26.82717	0.00052	5.96800	38.582	0.00083	0.00035	0.202873	0.000503	-4.8620	0.0017	57.10	96.90	267.90	258.60
56545.479189	26.82741	0.00051	5.97018	38.566	-0.00008	0.00033	0.201913	0.000471	-4.8652	0.0016	60.30	102.80	282.90	271.00
56545.480173	26.82775	0.00051	5.97089	38.563	0.00025	0.00033	0.202188	0.000471	-4.8642	0.0016	60.30	102.50	283.20	272.30
56545.481168	26.82811	0.00051	5.97072	38.566	0.00023	0.00032	0.201481	0.000457	-4.8666	0.0015	61.60	104.90	288.30	276.90
56545.482140	26.82757	0.00052	5.96933	38.574	0.00109	0.00033	0.200875	0.000480	-4.8687	0.0016	59.10	101.00	278.30	265.00
56546.349522	26.82805	0.00053	5.96771	38.572	0.00119	0.00035	0.200811	0.000514	-4.8689	0.0017	55.60	99.00	259.50	246.30
56546.350980	26.82831	0.00052	5.96932	38.570	0.00016	0.00034	0.200207	0.000493	-4.8709	0.0017	57.50	101.90	267.20	254.20
56546.352450	26.82870	0.00052	5.96830	38.573	0.00042	0.00033	0.200939	0.000483	-4.8684	0.0016	58.60	102.70	269.70	259.10
56546.353885	26.82982	0.00051	5.96852	38.565	0.00178	0.00032	0.200480	0.000468	-4.8700	0.0016	60.10	105.90	276.60	263.20
56546.355344	26.82947	0.00052	5.96970	38.571	0.00134	0.00033	0.200637	0.000476	-4.8695	0.0016	59.30	105.10	271.40	255.60
56546.356756	26.82947	0.00051	5.96872	38.572	0.00070	0.00032	0.199855	0.000466	-4.8721	0.0016	60.40	106.90	275.60	261.20
56546.358203	26.82911	0.00051	5.96761	38.570	0.00328	0.00031	0.200832	0.000450	-4.8688	0.0015	62.10	111.60	280.00	257.00
56546.359626	26.82901	0.00052	5.96927	38.574	0.00176	0.00033	0.200139	0.000483	-4.8712	0.0016	58.50	105.40	261.40	239.60
56546.361119	26.82867	0.00051	5.96887	38.570	0.00084	0.00032	0.200016	0.000463	-4.8716	0.0016	60.70	108.20	277.00	258.40
56546.472833	26.82705	0.00049	5.96921	38.563	0.00114	0.00029	0.200921	0.000403	-4.8685	0.0014	68.50	121.80	314.40	285.70
56546.474280	26.82679	0.00049	5.97078	38.557	0.00099	0.00028	0.200789	0.000392	-4.8689	0.0013	70.20	123.90	325.00	298.80
56546.475692	26.82610	0.00048	5.96899	38.556	0.00151	0.00027	0.202065	0.000379	-4.8647	0.0013	72.50	128.00	334.10	303.00
56546.477185	26.82668	0.00049	5.96902	38.560	0.00066	0.00029	0.201063	0.000415	-4.8680	0.0014	66.80	118.10	310.10	285.70
56546.478644	26.82607	0.00049	5.96914	38.562	0.00102	0.00028	0.200018	0.000391	-4.8716	0.0013	70.20	124.20	320.70	290.10
56546.480056	26.82590	0.00048	5.96937	38.557	0.00189	0.00028	0.201557	0.000390	-4.8664	0.0013	70.70	123.70	329.50	306.00
56546.481595	26.82575	0.00049	5.96921	38.562	0.00067	0.00029	0.201308	0.000411	-4.8672	0.0014	67.50	118.60	314.70	291.10
56546.482972	26.82702	0.00047	5.96853	38.559	0.00168	0.00026	0.201540	0.000358	-4.8664	0.0012	76.30	133.50	349.30	318.60
56546.484419	26.82636	0.00050	5.96907	38.558	0.00124	0.00029	0.200447	0.000423	-4.8701	0.0014	65.70	115.50	310.10	287.80
56548.451360	26.82610	0.00049	5.96740	38.562	0.00167	0.00029	0.199338	0.000415	-4.8739	0.0014	66.70	117.50	313.10	301.10
56548.454034	26.82686	0.00047	5.96680	38.553	-0.00013	0.00024	0.200158	0.000341	-4.8711	0.0012	79.30	139.90	368.20	345.60
56548.456661	26.82727	0.00046	5.96704	38.547	-0.00015	0.00023	0.199862	0.000312	-4.8721	0.0011	85.80	152.60	393.30	360.30
56548.459219	26.82718	0.00046	5.96705	38.551	-0.00006	0.00023	0.199667	0.000324	-4.8728	0.0011	83.00	147.90	381.30	348.00
56548.461881	26.82696	0.00046	5.96650	38.555	0.00085	0.00024	0.199726	0.000327	-4.8726	0.0011	82.40	146.70	378.00	346.00
56549.328359	26.82674	0.00047	5.96667	38.558	0.00014	0.00026	0.199669	0.000361	-4.8728	0.0012	75.40	132.90	354.10	340.00
56549.330975	26.82594	0.00048	5.96645	38.568	0.00022	0.00027	0.199774	0.000387	-4.8724	0.0013	71.00	125.80	334.20	320.20
56549.333626	26.82648	0.00048	5.96639	38.570	-0.00022	0.00027	0.199456	0.000390	-4.8735	0.0013	70.40	124.90	331.30	316.50
56549.336299	26.82705	0.00047	5.96595	38.564	-0.00025	0.00024	0.200073	0.000338	-4.8714	0.0011	80.10	141.20	373.60	355.70
56549.338857	26.82653	0.00047	5.96645	38.561	-0.00031	0.00024	0.199685	0.000330	-4.8727	0.0011	81.70	143.80	378.80	358.80
56549.418985	26.82864	0.00045	5.96490	38.553	0.00042	0.00021	0.198896	0.000280	-4.8754	0.0010	94.40	170.40	418.20	371.00
56549.421601	26.82788	0.00055	5.96536	38.555	-0.00054	0.00021	0.199453	0.000281	-4.8735	0.0010	94.40	170.30	418.50	371.20
